NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
custom::sampling_decode_b32,PushPop,78959,78959,1,24,116862,4869.3,4800.0,4160,5728,681.7,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,24,111993,4666.4,4640.0,4064,5344,537.1,"void at::native::tensor_kernel_scan_innermost_dim<float, std::plus<float>>(T1 *, const T1 *, unsigned int, unsigned int, unsigned int, T1, T2)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,96797,8066.4,8063.5,7935,8287,111.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,96059,8004.9,7951.5,7808,8256,133.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,93402,7783.5,7791.0,7520,8032,158.7,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,62046,5170.5,5152.0,5119,5248,53.6,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,55709,4642.4,4624.0,4575,4832,73.0,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)8>>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,55644,4637.0,4623.5,4575,4736,64.7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)6, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
custom::sampling_decode_b32,PushPop,78959,78959,1,24,49117,2046.5,2032.0,1920,2208,114.9,"void at_cuda_detail::cub::DeviceScanInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>>(T1, int)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,47102,3925.2,3903.5,3840,4128,80.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,46525,3877.1,3856.0,3839,3968,47.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool, float, float) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,45502,3791.8,3776.0,3743,3904,57.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,44575,3714.6,3728.0,3584,3872,109.4,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,42079,3506.6,3488.0,3455,3648,60.3,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,41278,3439.8,3424.5,3391,3487,28.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,40127,3343.9,2496.0,2495,12480,2877.3,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,35967,2997.3,2976.0,2944,3072,41.7,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,35325,2943.8,2944.0,2912,2975,13.4,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom::sampling_decode_b32,PushPop,78959,78959,1,12,31710,2642.5,2624.0,2592,2720,44.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
custom::small_n_linear_b1,PushPop,78959,78959,1,12,4575491,381290.9,381361.0,378193,385584,2456.2,"void gemv2T_kernel_val<int, int, __half, __half, __half, float, (int)128, (int)16, (int)2, (int)4, (bool)0, (bool)1, cublasGemvParams<cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13, T6, T6)"
custom::swiglu_decode_b1,PushPop,78959,78959,1,12,39581,3298.4,3263.0,3232,3808,161.2,"void <unnamed>::bias_swiglu_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, const T1 *, T1 *, long, long)"
custom::swiglu_decode_b32,PushPop,78959,78959,1,12,662180,55181.7,46974.0,46846,143834,27920.6,"void <unnamed>::bias_swiglu_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, const T1 *, T1 *, long, long)"
custom_iteration::kv_append_decode_b32::0,PushPop,78959,78959,1,1,8256,8256.0,8256.0,8256,8256,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::1,PushPop,78959,78959,1,1,7200,7200.0,7200.0,7200,7200,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::10,PushPop,78959,78959,1,1,7232,7232.0,7232.0,7232,7232,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::11,PushPop,78959,78959,1,1,7200,7200.0,7200.0,7200,7200,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::2,PushPop,78959,78959,1,1,7200,7200.0,7200.0,7200,7200,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::3,PushPop,78959,78959,1,1,7136,7136.0,7136.0,7136,7136,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::4,PushPop,78959,78959,1,1,7136,7136.0,7136.0,7136,7136,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::5,PushPop,78959,78959,1,1,7135,7135.0,7135.0,7135,7135,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::6,PushPop,78959,78959,1,1,7103,7103.0,7103.0,7103,7103,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::7,PushPop,78959,78959,1,1,7200,7200.0,7200.0,7200,7200,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::8,PushPop,78959,78959,1,1,7168,7168.0,7168.0,7168,7168,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::kv_append_decode_b32::9,PushPop,78959,78959,1,1,7135,7135.0,7135.0,7135,7135,0.0,"void <unnamed>::kv_cache_append_kernel<c10::Half>(T1 *, T1 *, const long *, const T1 *, const T1 *, long, long, long)"
custom_iteration::residual_rms_decode_b1::0,PushPop,78959,78959,1,1,15199,15199.0,15199.0,15199,15199,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::1,PushPop,78959,78959,1,1,10783,10783.0,10783.0,10783,10783,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::10,PushPop,78959,78959,1,1,10591,10591.0,10591.0,10591,10591,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::11,PushPop,78959,78959,1,1,10688,10688.0,10688.0,10688,10688,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,15584,15584.0,15584.0,15584,15584,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,10560,10560.0,10560.0,10560,10560,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,10720,10720.0,10720.0,10720,10720,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,10719,10719.0,10719.0,10719,10719,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,10560,10560.0,10560.0,10560,10560,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,10687,10687.0,10687.0,10687,10687,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::8,PushPop,78959,78959,1,1,10687,10687.0,10687.0,10687,10687,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b1::9,PushPop,78959,78959,1,1,10687,10687.0,10687.0,10687,10687,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::0,PushPop,78959,78959,1,1,19583,19583.0,19583.0,19583,19583,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::1,PushPop,78959,78959,1,1,18112,18112.0,18112.0,18112,18112,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::10,PushPop,78959,78959,1,1,17855,17855.0,17855.0,17855,17855,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::11,PushPop,78959,78959,1,1,18111,18111.0,18111.0,18111,18111,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::2,PushPop,78959,78959,1,1,17344,17344.0,17344.0,17344,17344,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::3,PushPop,78959,78959,1,1,17983,17983.0,17983.0,17983,17983,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::4,PushPop,78959,78959,1,1,17855,17855.0,17855.0,17855,17855,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::5,PushPop,78959,78959,1,1,17759,17759.0,17759.0,17759,17759,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::6,PushPop,78959,78959,1,1,17375,17375.0,17375.0,17375,17375,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::7,PushPop,78959,78959,1,1,17919,17919.0,17919.0,17919,17919,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::8,PushPop,78959,78959,1,1,18143,18143.0,18143.0,18143,18143,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::residual_rms_decode_b32::9,PushPop,78959,78959,1,1,18047,18047.0,18047.0,18047,18047,0.0,"void <unnamed>::residual_rms_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, float)"
custom_iteration::rms_quant_decode_b32::0,PushPop,78959,78959,1,1,24288,24288.0,24288.0,24288,24288,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::1,PushPop,78959,78959,1,1,18624,18624.0,18624.0,18624,18624,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::10,PushPop,78959,78959,1,1,18463,18463.0,18463.0,18463,18463,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::11,PushPop,78959,78959,1,1,18527,18527.0,18527.0,18527,18527,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::2,PushPop,78959,78959,1,1,18495,18495.0,18495.0,18495,18495,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::3,PushPop,78959,78959,1,1,18463,18463.0,18463.0,18463,18463,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::4,PushPop,78959,78959,1,1,18015,18015.0,18015.0,18015,18015,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::5,PushPop,78959,78959,1,1,18367,18367.0,18367.0,18367,18367,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::6,PushPop,78959,78959,1,1,18303,18303.0,18303.0,18303,18303,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::7,PushPop,78959,78959,1,1,18527,18527.0,18527.0,18527,18527,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::8,PushPop,78959,78959,1,1,18527,18527.0,18527.0,18527,18527,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rms_quant_decode_b32::9,PushPop,78959,78959,1,1,18400,18400.0,18400.0,18400,18400,0.0,"void <unnamed>::rms_norm_quantize_kernel<c10::Half>(const T1 *, const T1 *, signed char *, float *, long, float)"
custom_iteration::rope_gqa_decode_b32::0,PushPop,78959,78959,1,1,122394,122394.0,122394.0,122394,122394,0.0,"void <unnamed>::rope_qk_norm_kernel<c10::Half>(const T1 *, const T1 *, const T1 *, const T1 *, const T1 *, const T1 *, T1 *, T1 *, long, long, long, long, float)"
